Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	Seeding density	Replicate	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	GR_AOC	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50238	Hs 578T	10051	Lapatinib	156.25	10	9.2105	0.39754	0.009776	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95515	9.2105	5.45E-06	5	9.163	0.31933	0.018962	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9666	11.3954	-0.98741	5
50238	Hs 578T	10051	Lapatinib	312.5	10	8.9339	0.36138	0.01149	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96433	8.9339	1.22E-05	5	9.3609	0.36711	0.0165	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97402	11.6019	-0.96227	5
50238	Hs 578T	10051	Lapatinib	625	10	7.9581	0.3271	0.05431	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98304	7.3398	0.14442	4.2143	8.5913	0.33992	0.051606	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99072	8.9304	-0.082451	3.9424
50238	Hs 578T	10051	Lapatinib	1250	10	9.7722	0.47069	0.020804	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98368	9.7722	1.64E-07	5	9.7304	0.44809	0.024708	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98959	11.9016	-0.86877	5
50238	Hs 578T	10051	Lapatinib	2500	10	11.9516	0.70236	0.0099561	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9475	11.7083	0.048869	5	10.3967	0.56747	0.017913	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96753	12.7017	-0.86082	5
50238	Hs 578T	10051	Lapatinib	5000	10	Inf	1.032	-0.012761	flat fit: x = Einf	-0.36705	Inf	1.032	0	Inf	1.05	-0.021788	flat fit: x = Einf	-0.22219	Inf	1.05	0
50238	Hs 578T	10146	GSK2126458	156.25	10	0.084714	0.28423	0.41632	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94997	0.02853	0.37175	1.2502	0.020848	-0.22717	0.71248	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91957	0.021655	-0.024068	1.2382
50238	Hs 578T	10146	GSK2126458	312.5	10	0.056024	0.25676	0.50471	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97512	0.027302	0.25193	0.97506	0.024907	-0.069798	0.7172	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98386	0.030351	-0.089178	0.8303
50238	Hs 578T	10146	GSK2126458	625	10	0.047114	0.21667	0.52241	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99016	0.02451	0.22988	0.94223	0.016543	-0.17832	0.78141	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98777	0.024821	-0.17275	0.7314
50238	Hs 578T	10146	GSK2126458	1250	10	0.042292	0.24502	0.5239	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99269	0.018442	0.25852	0.87695	0.012116	-0.12475	0.78718	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98933	0.016439	-0.11626	0.68518
50238	Hs 578T	10146	GSK2126458	2500	10	0.085296	0.24977	0.48862	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99488	0.027405	0.2485	0.60523	0.013916	-0.20824	0.78414	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99115	0.028063	-0.22461	0.52897
50238	Hs 578T	10146	GSK2126458	5000	10	1.0392	0.38204	0.35861	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99166	0.16304	0.25923	0.39453	0.062123	-0.20816	0.64027	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98404	0.32855	-0.50206	0.4174
50238	Hs 578T	10099	Nilotinib	156.25	10	Inf	1.05	-0.045643	flat fit: x = Einf	-20.0621	Inf	1.05	0	Inf	1.05	-0.029399	flat fit: x = Einf	-0.44689	Inf	1.05	0
50238	Hs 578T	10099	Nilotinib	312.5	10	Inf	0.80669	0.021708	flat fit: x = Einf	0.31755	Inf	0.80669	0	Inf	0.78828	0.029459	flat fit: x = Einf	0.33975	Inf	0.78828	0
50238	Hs 578T	10099	Nilotinib	625	10	Inf	0.53	0.060224	flat fit: x = Einf	0.47905	Inf	0.53	0	Inf	0.38916	0.067555	flat fit: x = Einf	0.44553	Inf	0.38916	0
50238	Hs 578T	10099	Nilotinib	1250	10	Inf	0.40104	0.061427	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.56061	2.4741	0.68308	5	Inf	0.16381	0.090053	flat fit: x = Einf	0.44613	Inf	0.16381	0
50238	Hs 578T	10099	Nilotinib	2500	10	5.8281	0.40628	0.086312	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95483	3.037	0.48079	5	3.6188	0.090721	0.13779	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95074	3.1994	0.22993	5
50238	Hs 578T	10099	Nilotinib	5000	10	10.2134	0.49482	0.062838	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98647	4.8119	0.48839	5	6.3683	0.052711	0.092277	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98482	6.3032	0.02502	5
50238	Hs 578T	10102	Taxol	156.25	10	0.0084521	0.31664	0.38773	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96244	0.0027043	0.40934	1.4983	0.0048032	-0.16028	0.58155	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94285	0.0046111	0.029128	1.4708
50238	Hs 578T	10102	Taxol	312.5	10	0.0031452	0.30025	0.46521	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97286	0.0016696	0.35464	1.9508	0.0023253	0.021282	0.61116	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96929	0.0020513	0.12382	2.2694
50238	Hs 578T	10102	Taxol	625	10	0.0024178	0.28567	0.49771	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99276	0.0016089	0.31728	2.4716	0.0018719	-0.042911	0.70437	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99325	0.0018486	0.014914	2.4087
50238	Hs 578T	10102	Taxol	1250	10	0.0036556	0.27799	0.47717	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99046	0.0023525	0.30278	2.1105	0.0025867	-0.059016	0.68347	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98856	0.002651	-0.0216	1.7221
50238	Hs 578T	10102	Taxol	2500	10	0.0058906	0.30758	0.40919	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98477	0.0037431	0.33692	2.4707	0.0039156	-0.093215	0.6414	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98775	0.0040859	-0.047058	2.1128
50238	Hs 578T	10102	Taxol	5000	10	0.022459	0.42682	0.27301	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97834	0.0082507	0.47623	3.0421	0.0088423	-0.12384	0.52302	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97365	0.0089129	-0.013071	3.2418
50238	Hs 578T	10135	Linsitinib	156.25	10	23.7421	0.69825	-0.024161	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8152	23.742	7.44E-06	5	22.7773	0.701	-0.022409	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.81366	28.3743	-0.99996	5
50238	Hs 578T	10135	Linsitinib	312.5	10	Inf	0.73747	0.027652	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87887	17.6822	0.51676	1.2136	Inf	0.78859	0.017589	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84868	17.5381	0.61383	1.292
50238	Hs 578T	10135	Linsitinib	625	10	29.2056	0.68717	0.003529	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92476	26.8077	0.086902	2.2286	34.061	0.74336	0.0036952	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93334	28.4029	0.17046	2.2951
50238	Hs 578T	10135	Linsitinib	1250	10	Inf	0.84079	-0.005999	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.798	11.0784	0.83247	4.9978	Inf	0.86004	-0.0050059	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79238	11.204	0.85238	4.9937
50238	Hs 578T	10135	Linsitinib	2500	10	Inf	0.93043	-0.0067321	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.53228	31.0444	0.57417	3.7178	Inf	0.90376	-0.0091188	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.53503	26.1338	0.62749	3.9457
50238	Hs 578T	10135	Linsitinib	5000	10	Inf	1.0243	-0.0083016	flat fit: x = Einf	-0.3627	Inf	1.0243	0	Inf	1.05	-0.0065256	flat fit: x = Einf	-0.11345	Inf	1.05	0
50238	Hs 578T	10071	Palbociclib	156.25	10	Inf	0.45863	0.17342	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.595	0.52355	0.59763	4.9207	0.62946	0.097429	0.30777	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.6074	0.50996	0.32548	4.9994
50238	Hs 578T	10071	Palbociclib	312.5	10	0.7445	0.3739	0.25241	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8727	0.41813	0.47206	5	0.49024	0.1594	0.32043	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76946	0.38861	0.34351	5
50238	Hs 578T	10071	Palbociclib	625	10	0.77809	0.41127	0.22634	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97011	0.5223	0.43186	5	0.66065	0.20667	0.2969	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94556	0.58083	0.23735	4.9997
50238	Hs 578T	10071	Palbociclib	1250	10	0.83183	0.40649	0.23698	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98929	0.49563	0.42054	3.5523	0.6782	0.18961	0.30233	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98754	0.60791	0.21069	5
50238	Hs 578T	10071	Palbociclib	2500	10	1.34	0.45524	0.2925	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97523	0.23863	0.43725	1.2028	0.31713	0.18018	0.43488	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97153	0.23553	0.1557	1.2543
50238	Hs 578T	10071	Palbociclib	5000	10	Inf	0.58494	0.23828	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97813	0.18856	0.56996	1.1185	0.24436	0.26501	0.4675	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95169	0.12228	0.2205	0.8401
50238	Hs 578T	10146	GSK2126458	156.25	11	0.09642	0.30967	0.45249	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9179	0.030942	0.29882	0.801	0.024628	-0.051296	0.69387	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91259	0.030055	-0.076297	0.71309
50238	Hs 578T	10146	GSK2126458	312.5	11	0.050634	0.25569	0.49691	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97386	0.02266	0.27486	0.99239	0.022516	-0.075216	0.70566	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9794	0.025012	-0.048306	0.87744
50238	Hs 578T	10146	GSK2126458	625	11	0.032125	0.1707	0.55493	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98689	0.016693	0.2226	0.89998	0.014412	-0.21552	0.7755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97872	0.020827	-0.14215	0.67954
50238	Hs 578T	10146	GSK2126458	1250	11	0.039995	0.19557	0.54695	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99033	0.018722	0.21692	0.74942	0.014258	-0.19463	0.78405	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98549	0.023228	-0.17495	0.61475
50238	Hs 578T	10146	GSK2126458	2500	11	0.070044	0.24984	0.4916	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98242	0.020238	0.28038	0.66266	0.0129	-0.21172	0.78265	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97476	0.020769	-0.16231	0.59027
50238	Hs 578T	10146	GSK2126458	5000	11	1.3071	0.39732	0.34816	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98811	0.1398	0.29626	0.40162	0.070794	-0.17379	0.61357	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98448	0.26731	-0.39388	0.43727
50238	Hs 578T	10099	Nilotinib	156.25	11	Inf	1.05	-0.0057128	flat fit: x = Einf	-0.037554	Inf	1.05	0	Inf	1.05	0.035316	flat fit: x = Einf	0.04422	Inf	1.05	0
50238	Hs 578T	10099	Nilotinib	312.5	11	Inf	1.05	-0.042043	flat fit: x = Einf	-5.2565	Inf	1.05	0	Inf	1.05	-0.036263	flat fit: x = Einf	-2.0404	Inf	1.05	0
50238	Hs 578T	10099	Nilotinib	625	11	Inf	0.77918	0.017336	flat fit: x = Einf	0.34536	Inf	0.77918	0	Inf	0.81198	0.011729	flat fit: x = Einf	0.22857	Inf	0.81198	0
50238	Hs 578T	10099	Nilotinib	1250	11	Inf	0.51632	0.045784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90119	4.608	0.6047	5	Inf	0.39345	0.043138	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.7972	5.0334	0.56658	5
50238	Hs 578T	10099	Nilotinib	2500	11	8.7505	0.4584	0.059768	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97911	5.6565	0.44357	5	6.261	0.18484	0.093835	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98775	5.7783	0.16525	5
50238	Hs 578T	10099	Nilotinib	5000	11	9.9994	0.44703	0.075122	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99145	5.1878	0.44146	3.2687	7.078	-0.065755	0.10169	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99093	7.2854	-0.077671	5
50238	Hs 578T	10102	Taxol	156.25	11	0.005484	0.35612	0.45815	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94294	0.0021911	0.3434	1.2654	0.0033618	0.032789	0.65918	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93289	0.0033288	0.0065394	1.3379
50238	Hs 578T	10102	Taxol	312.5	11	0.005299	0.27793	0.451	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98021	0.0028014	0.32581	1.6543	0.0041073	-0.03175	0.58664	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96483	0.003819	0.073943	2.1989
50238	Hs 578T	10102	Taxol	625	11	0.0024877	0.20671	0.53575	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98484	0.0016917	0.26113	1.9157	0.0020282	-0.13558	0.72775	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96725	0.0021632	-0.048181	1.4268
50238	Hs 578T	10102	Taxol	1250	11	0.0022833	0.24276	0.5362	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99468	0.0015271	0.2754	1.9895	0.0016897	-0.092335	0.75058	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9926	0.0017573	-0.034531	1.7019
50238	Hs 578T	10102	Taxol	2500	11	0.0046857	0.30144	0.43779	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99183	0.0030518	0.32771	2.4848	0.0032252	-0.10436	0.68259	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99356	0.0034264	-0.065722	2.0413
50238	Hs 578T	10102	Taxol	5000	11	0.029181	0.45224	0.29998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98548	0.0061485	0.47717	1.9821	0.008407	-0.07634	0.53179	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97875	0.0083807	0.0077834	5
50238	Hs 578T	10071	Palbociclib	156.25	11	1.0054	0.39236	0.26654	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95907	0.28119	0.42453	1.4841	0.32586	0.10363	0.39245	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97351	0.2543	0.17682	1.7601
50238	Hs 578T	10071	Palbociclib	312.5	11	0.94657	0.35017	0.21959	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97405	0.45866	0.42562	2.63	0.68388	0.10688	0.28527	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97161	0.53513	0.23464	2.5829
50238	Hs 578T	10071	Palbociclib	625	11	0.92252	0.29857	0.29827	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98108	0.3581	0.34168	1.2153	0.45585	0.049549	0.39488	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96632	0.35025	0.12774	1.1195
50238	Hs 578T	10071	Palbociclib	1250	11	1.1845	0.38609	0.25529	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98035	0.40744	0.40399	1.5462	0.61115	0.17713	0.32409	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98774	0.44675	0.21917	1.841
50238	Hs 578T	10071	Palbociclib	2500	11	2.5994	0.45732	0.26927	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98412	0.29063	0.44967	1.0479	0.47512	0.18137	0.39746	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98396	0.31957	0.16891	1.0394
50238	Hs 578T	10071	Palbociclib	5000	11	Inf	0.58555	0.22879	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9799	0.2178	0.571	1.0286	0.29395	0.25254	0.44765	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96989	0.14261	0.21771	0.79036
50029	MCF7	10236	17-AAG	156.25	10	0.11387	0.33038	0.40898	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95445	0.029842	0.38829	1.1191	0.027092	-0.25009	0.74405	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96081	0.032568	-0.12848	1.2421
50029	MCF7	10236	17-AAG	312.5	10	0.03934	0.37596	0.45487	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93871	0.015849	0.37853	1.5563	0.015452	-0.069157	0.77828	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94571	0.016864	-0.069074	1.4794
50029	MCF7	10236	17-AAG	625	10	0.041703	0.31654	0.43755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9889	0.023891	0.35787	2.258	0.023533	-0.1594	0.7308	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98996	0.025348	-0.081994	2.0443
50029	MCF7	10236	17-AAG	1250	10	0.026693	0.28226	0.49452	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99391	0.018586	0.30656	2.6231	0.020417	-0.041755	0.7013	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99402	0.020355	0.0038307	2.5133
50029	MCF7	10236	17-AAG	2500	10	0.034174	0.26625	0.48635	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99113	0.023448	0.28845	2.2834	0.027836	-0.0070253	0.64852	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99121	0.027039	0.02774	1.9663
50029	MCF7	10236	17-AAG	5000	10	0.059246	0.27233	0.44654	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99538	0.036411	0.29906	1.8725	0.044916	-0.0042747	0.59335	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99503	0.042693	0.042507	1.7504
50029	MCF7	10097	Erlotinib	156.25	10	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50029	MCF7	10097	Erlotinib	312.5	10	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50029	MCF7	10097	Erlotinib	625	10	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
50029	MCF7	10097	Erlotinib	1250	10	Inf	1.05	-0.04936	flat fit: x = Einf	-1058.7016	Inf	1.05	0	Inf	1.05	-0.049735	flat fit: x = Einf	-6242.1833	Inf	1.05	0
50029	MCF7	10097	Erlotinib	2500	10	Inf	1.05	-0.041355	flat fit: x = Einf	-5.217	Inf	1.05	0	Inf	1.05	-0.041303	flat fit: x = Einf	-5.064	Inf	1.05	0
50029	MCF7	10097	Erlotinib	5000	10	Inf	0.9493	-0.027235	flat fit: x = Einf	-0.24009	Inf	0.9493	0	Inf	0.94495	-0.02769	flat fit: x = Einf	-0.17005	Inf	0.94495	0
50029	MCF7	10051	Lapatinib	156.25	10	11.1916	0.63579	-0.022592	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86764	11.1513	0.0089445	5	9.2068	0.32974	-0.0023406	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95591	11.4589	-0.99329	5
50029	MCF7	10051	Lapatinib	312.5	10	10.5091	0.56122	-0.0062353	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90901	10.5083	0.00019494	5	8.9871	0.27475	0.016008	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95892	11.1922	-0.99778	5
50029	MCF7	10051	Lapatinib	625	10	10.4833	0.5582	-0.017457	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90578	10.4831	5.41E-05	5	9.0342	0.28678	0.00050254	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96067	11.2515	-0.99819	5
50029	MCF7	10051	Lapatinib	1250	10	9.5141	0.47487	0.023099	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9588	7.3956	0.30452	3.7284	7.789	0.29629	0.03903	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97326	7.6883	0.022867	3.595
50029	MCF7	10051	Lapatinib	2500	10	8.3531	0.49218	0.039425	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96104	4.0463	0.48666	5	5.4143	0.37153	0.049778	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97236	4.1756	0.36353	4.9987
50029	MCF7	10051	Lapatinib	5000	10	9.3172	0.48415	0.034875	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98363	5.2446	0.38906	2.62	6.9653	0.35349	0.044784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98844	5.6941	0.20363	2.5955
50029	MCF7	10146	GSK2126458	156.25	10	0.14291	0.30092	0.3911	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9764	0.060469	0.31548	1.1591	0.05588	0.10657	0.49697	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95535	0.041915	0.17554	1.5039
50029	MCF7	10146	GSK2126458	312.5	10	0.051511	0.26665	0.49339	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98414	0.02404	0.28258	1.0928	0.034548	0.12011	0.58521	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98864	0.023973	0.14428	0.93167
50029	MCF7	10146	GSK2126458	625	10	0.040922	0.23963	0.53079	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95986	0.01748	0.25824	0.8543	0.03353	0.10881	0.59915	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96611	0.022869	0.12173	0.7291
50029	MCF7	10146	GSK2126458	1250	10	0.060631	0.21604	0.51595	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9919	0.025215	0.22366	0.67584	0.05264	0.087284	0.56454	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99259	0.038662	0.078148	0.55069
50029	MCF7	10146	GSK2126458	2500	10	0.10509	0.25781	0.48523	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99059	0.026851	0.23739	0.47192	0.062279	0.11853	0.54747	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97928	0.04247	0.075359	0.42672
50029	MCF7	10146	GSK2126458	5000	10	1.1188	0.36184	0.36999	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98617	0.39275	0.13698	0.30585	0.20915	0.10094	0.48464	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97829	1.4404	-0.38167	0.29395
50029	MCF7	10099	Nilotinib	156.25	10	Inf	1.05	-0.044908	flat fit: x = Einf	-14.2993	Inf	1.05	0	Inf	1.05	-0.05	flat fit: x = Einf	#NAME?	Inf	1.05	0
