Cell HMSLID	Cell line	Small Molecule HMSLID	Small Molecule	IC50	Emax	AUC	IC curve fit	r2 for IC curve	EC50 for IC curve	Einf for IC curve	Hill coeff. for IC curve	GR50	GRmax	AUC_GR	GR curve fit	r2 for GR curve	EC50 for GR curve	Einf for GR curve	Hill coeff. for GR curve
50556	UACC-812	10247	Docetaxel	Inf	0.72386	0.19593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93084	0.0033129	0.68582	2.424	0.0036794	0.23776	0.54491	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94326	0.0031592	0.14422	2.2326
50556	UACC-812	10247	Docetaxel	Inf	0.74556	0.18583	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93477	0.0030478	0.70194	3.223	0.0021637	-0.28757	0.77473	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98203	0.0026407	-0.22268	1.8492
50556	UACC-812	10247	Docetaxel	Inf	0.79105	0.14804	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87548	0.0031137	0.74642	5	0.002777	-0.16394	0.87273	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94906	0.0031162	-0.38965	5
50556	UACC-812	10248	Doxorubicin	0.42521	0.37996	0.058131	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95084	0.42511	0.00022984	1.8836	0.20953	-0.3772	0.14704	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95617	0.36782	-1	1.9524
50556	UACC-812	10248	Doxorubicin	0.44834	0.0097106	0.40113	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98874	0.42484	0.027356	1.0451	0.099605	-1	1.0598	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96475	0.12352	-0.96643	4.9999
50556	UACC-812	10248	Doxorubicin	0.51812	0.011753	0.37918	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99349	0.49104	0.029563	1.1357	0.096519	-0.99999	0.9307	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9979	0.17815	-0.99167	1.7834
50556	UACC-812	10248	Doxorubicin	0.53355	0.096123	0.32732	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95507	0.30497	0.23555	1.1388	0.13263	-0.8859	0.73267	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96918	0.26494	-0.64318	1.1952
50556	UACC-812	10248	Doxorubicin	0.65838	0.048314	0.34225	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97852	0.49383	0.11664	0.92371	0.058141	-0.99865	0.9556	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99494	0.17144	-0.99354	1.012
50556	UACC-812	10249	Epirubicin	0.43201	0.34228	0.3233	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.63779	0.28727	0.435	5	0.26638	-0.41449	0.76788	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96184	0.3052	-0.48723	5
50556	UACC-812	10097	Erlotinib	48.2993	0.5142	0.12751	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.60374	48.2993	2.23E-14	0.58581	Inf	0.070606	0.25466	flat fit: x = Einf	0.56829	Inf	0.070606	0
50556	UACC-812	10235	Everolimus	Inf	0.54923	0.23037	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84228	1.0292	0.42399	0.19246	0.049582	-0.13876	0.5735	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.83333	2.9209	-0.60111	0.19369
50556	UACC-812	10098	Gefitinib	11.4732	0.42016	0.10238	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.7898	4.5264	0.40422	1.7768	Inf	-1	0.59073	flat fit: x = Einf	0.52166	Inf	-1	0
50556	UACC-812	10108	Geldanamycin	0.027017	0.36821	0.40751	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99407	0.015783	0.38863	2.7936	0.011455	-0.58212	1.0488	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99807	0.014732	-0.54627	2.9352
50556	UACC-812	10108	Geldanamycin	0.037575	0.38248	0.38228	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99336	0.027287	0.39616	4.9125	0.020424	-0.74336	1.1276	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.024443	-0.72743	4.9999
50556	UACC-812	10108	Geldanamycin	0.044386	0.36057	0.40755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99291	0.021053	0.36945	1.8003	0.0090819	-0.87803	1.2738	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99879	0.014656	-0.87277	2.1104
50556	UACC-812	10108	Geldanamycin	Inf	0.47642	0.31958	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98274	0.018762	0.50418	1.5237	0.012117	-1	1.3594	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99845	0.015094	-0.99996	5
50556	UACC-812	10252	Gemcitabine	0.085419	0.35433	0.35376	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99123	0.06406	0.37647	4.859	0.045529	-0.88292	1.1058	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99891	0.055655	-0.86455	4.9993
50556	UACC-812	10252	Gemcitabine	Inf	0.40691	0.5793	flat fit: x = Einf	0.208	Inf	0.40691	0	Inf	-0.80492	1.7781	flat fit: x = Einf	0.19046	Inf	-0.80492	0
50556	UACC-812	10253	Glycyl-H-1152	Inf	0.63046	0.085647	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.85908	4.3166	0.55669	0.67863	10.6346	0.34327	0.15283	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86552	6.4657	0.13176	0.61467
50556	UACC-812	10253	Glycyl-H-1152	Inf	0.75458	0.096007	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.78675	1000	0.25603	0.2231	40.4708	0.49134	0.19947	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.78535	999.8485	-0.50785	0.21857
50556	UACC-812	10253	Glycyl-H-1152	Inf	0.97249	0.041234	flat fit: x = Einf	0.069274	Inf	0.97249	0	Inf	0.91707	0.11799	flat fit: x = Einf	0.073232	Inf	0.91707	0
50556	UACC-812	10172	GSK1059615	0.86571	0.16975	0.33634	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98282	0.63912	0.21468	1.8487	0.22744	-0.98552	0.97494	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95977	0.3822	-0.97509	2.0842
50556	UACC-812	10172	GSK1059615	1.395	0.17776	0.30132	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99119	0.96882	0.18472	1.2648	0.30859	-0.95148	0.81961	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99477	0.56696	-0.93311	1.7312
50556	UACC-812	10172	GSK1059615	1.5974	0.12469	0.29141	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99324	1.2162	0.15135	1.3226	0.42014	-0.92284	0.72447	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99828	0.81256	-0.88062	1.5398
50556	UACC-812	10062	GSK1070916	45.1352	0.71356	-0.0071151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.85843	34.5968	0.36715	4.9845	29.8459	0.30897	0.02157	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96086	33.9123	-0.44697	5
50556	UACC-812	10062	GSK1070916	55.6456	0.79666	-0.023211	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69042	37.4939	0.43055	4.9996	25.0389	-0.15787	0.047124	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97425	31.1216	-0.98323	5
50556	UACC-812	10062	GSK1070916	63.3354	0.63623	0.046281	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88814	63.3354	1.21E-07	0.90967	7.1897	-0.4805	0.14524	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.956	16.3651	-1	1.3357
50556	UACC-812	10062	GSK1070916	63.4883	0.74133	-0.013387	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79372	33.5332	0.47505	4.6962	23.9516	-0.26307	0.069386	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94778	29.7776	-0.98507	5
50556	UACC-812	10062	GSK1070916	Inf	0.61357	0.025216	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95044	9.3156	0.61271	4.7869	7.9182	-0.36758	0.12822	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98849	8.8464	-0.36941	4.9906
50556	UACC-812	10142	Trametinib	Inf	0.91401	-0.010328	flat fit: x = Einf	0.50008	Inf	0.91401	0	19.486	0.65909	0.00080686	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76697	18.0163	0.16217	4.9998
50556	UACC-812	10142	Trametinib	Inf	0.93282	0.023898	flat fit: x = Einf	0.088905	Inf	0.93282	0	Inf	0.64741	0.14756	flat fit: x = Einf	0.007875	Inf	0.64741	0
50556	UACC-812	10142	Trametinib	Inf	0.96392	-0.024245	flat fit: x = Einf	-0.20069	Inf	0.96392	0	Inf	1.05	0.19277	flat fit: x = Einf	0.058491	Inf	1.05	0
50556	UACC-812	10142	Trametinib	Inf	1.0069	-0.021668	flat fit: x = Einf	-0.63929	Inf	1.0069	0	Inf	1.0237	-0.019643	flat fit: x = Einf	-0.19362	Inf	1.0237	0
50556	UACC-812	10013	GSK461364	13.1863	0.40522	0.040398	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90537	9.293	0.40377	4.7094	7.0664	-0.72323	0.20156	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.8597	8.4594	-0.7251	4.9806
50556	UACC-812	10013	GSK461364	13.4893	0.035353	0.069197	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95886	13.4574	0.0044749	3.7973	7.6384	-0.99881	0.19755	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93241	9.5213	-1	4.986
50556	UACC-812	10013	GSK461364	24.2809	0.28686	0.048007	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91765	22.4701	0.12809	3.8186	12.0457	-0.94902	0.18778	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84674	15.0606	-0.98938	4.8863
50556	UACC-812	10013	GSK461364	26.2592	0.23345	0.010458	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97352	26.2591	1.80E-05	5	14.372	-0.92489	0.07468	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.994	17.9036	-1	5
50556	UACC-812	10013	GSK461364	37.4423	0.63384	0.030406	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.65605	36.2235	0.076254	5	28.4615	0.17708	0.11248	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.61649	34.4192	-0.79325	4.9999
50556	UACC-812	10257	GSK923295	Inf	0.59107	0.23346	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.966	0.016126	0.57238	4.9943	0.013214	-0.46838	0.86161	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99103	0.015181	-0.50057	4.9993
50556	UACC-812	10257	GSK923295	Inf	0.60046	0.24149	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96996	0.01299	0.5761	4.9989	0.0099828	-0.54484	0.97257	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99312	0.011711	-0.61079	5
50556	UACC-812	10257	GSK923295	Inf	0.63782	0.23756	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94508	0.019065	0.58743	5	0.017056	-0.31025	0.84219	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96226	0.019261	-0.41804	5
50556	UACC-812	10257	GSK923295	Inf	0.68948	0.17467	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97509	0.017044	0.68053	3.8284	0.030996	0.24593	0.395	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95627	0.021324	0.29732	2.4143
50556	UACC-812	10257	GSK923295	Inf	0.70932	0.19118	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88867	0.01281	0.68781	4.3277	0.011499	-0.34344	0.89685	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88899	0.014017	-0.39503	2.9396
50556	UACC-812	10258	Ibandronate	170.7932	0.28192	0.16853	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96512	123.8847	0.28015	2.5589	107.0793	-0.30084	0.29823	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96982	129.1394	-0.30424	2.5373
50556	UACC-812	10258	Ibandronate	231.3771	0.24451	0.1597	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97355	173.5228	0.23818	2.2484	114.5111	-0.62587	0.35645	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96917	164.222	-0.63751	2.2798
50556	UACC-812	10258	Ibandronate	351.5692	0.45857	0.074571	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97904	214.1576	0.45806	5	172.5711	-0.54511	0.25126	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98695	200.0292	-0.54616	5
50556	UACC-812	10259	ICRF-193	Inf	0.75633	0.1673	flat fit: x = Einf	-0.036983	Inf	0.75633	0	Inf	0.34778	0.45103	flat fit: x = Einf	-0.032573	Inf	0.34778	0
50556	UACC-812	10259	ICRF-193	Inf	0.76859	0.063855	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76641	2.5197	0.71776	0.58469	51.1441	0.51952	0.13322	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.76769	2.5214	0.41282	0.58029
50556	UACC-812	10259	ICRF-193	Inf	0.87528	0.055852	flat fit: x = Einf	-0.024336	Inf	0.87528	0	Inf	0.73751	0.11858	flat fit: x = Einf	-0.37718	Inf	0.73751	0
50556	UACC-812	10228	IKK16	4.635	0.013427	0.27134	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.91898	4.6088	0.012205	4.3597	3.6972	-0.95941	0.52585	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93043	4.7386	-0.96118	4.3212
50556	UACC-812	10228	IKK16	6.0537	0.010544	0.21702	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97531	6.0273	0.010468	4.8534	4.194	-0.99933	0.48269	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.94313	5.2245	-1	5
50556	UACC-812	10228	IKK16	6.5471	0.012896	0.22797	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97814	6.5291	0.0068551	5	5.0505	-0.99116	0.48182	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96691	6.2916	-1	5
50556	UACC-812	10023	Imatinib	22.1757	0.0083727	0.32632	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90221	22.1757	2.22E-14	1.1665	8.4752	-0.98424	0.65744	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.90017	21.7344	-1	1.1666
50556	UACC-812	10261	Ixabepilone	2.3414	0.008267	0.31573	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.59479	2.3414	1.90E-10	0.24158	0.026248	-0.98267	0.62741	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.594	2.4287	-1	0.24265
50556	UACC-812	10261	Ixabepilone	6.4513	0.0070585	0.23336	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.58058	6.4513	1.62E-09	0.32365	0.016866	-0.99951	0.65831	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.60786	1.2554	-1	0.25491
50556	UACC-812	10051	Lapatinib	10.1859	0.45756	0.2353	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.74326	10.1859	1.46E-10	0.25037	0.21476	-0.058195	0.33702	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.84968	4.5438	-1	0.35996
50556	UACC-812	10263	LBH589	0.22568	0.04939	0.39592	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99291	0.21415	0.033535	1.3249	0.14181	-0.77663	0.70193	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99403	0.27162	-0.7938	1.4629
50556	UACC-812	10263	LBH589	0.36809	0.047767	0.36372	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97934	0.33954	0.06815	1.8148	0.13003	-0.98299	0.84806	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96331	0.2451	-0.9833	1.7154
50556	UACC-812	10230	Lestaurtinib	2.3209	0.013395	0.25377	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95844	2.3209	1.06E-09	0.83974	0.28372	-0.99761	0.64329	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93727	1.0891	-1	0.81675
50556	UACC-812	10230	Lestaurtinib	3.7162	0.0012399	0.18234	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9725	3.7162	2.78E-13	1.0107	2.3051	-0.98359	0.31689	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96964	5.7802	-1	1.195
50556	UACC-812	10230	Lestaurtinib	4.9787	0.029309	0.2487	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99034	4.9649	0.0023438	1.692	2.1169	-0.97518	0.53809	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98914	4.1691	-1	1.6209
50556	UACC-812	10107	MG-132	0.32817	0.010205	0.45226	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97788	0.3281	0.00017075	1.5786	0.12588	-0.99686	0.98314	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9579	0.24199	-1	1.6809
50556	UACC-812	10107	MG-132	0.37526	0.11732	0.37027	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99769	0.31893	0.12897	1.8341	0.1993	-0.74427	0.72809	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99775	0.32524	-0.72041	1.822
50556	UACC-812	10107	MG-132	0.39466	0.18043	0.36982	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96144	0.26331	0.21762	1.4119	0.14203	-0.70162	0.78207	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95803	0.25086	-0.63185	1.4362
50556	UACC-812	10265	MLN4924	2.7065	0.29229	0.22587	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97759	1.3329	0.28811	1.2121	0.91487	-0.32049	0.41935	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98335	1.4325	-0.3381	1.1519
50556	UACC-812	10265	MLN4924	25.733	0.41121	0.21229	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.80879	1.066	0.48043	1.0179	0.48705	-0.45283	0.55781	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.79173	0.93108	-0.34777	0.81485
50556	UACC-812	10265	MLN4924	42.2653	0.5018	0.1933	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86751	42.2653	8.49E-10	0.32528	1.4111	-0.036112	0.38959	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.87952	37.7395	-1	0.3343
50556	UACC-812	10099	Nilotinib	Inf	0.75242	0.093375	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.66687	1000	0.52014	0.19731	621.2359	0.45858	0.20542	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.66578	1000	-0.04887	0.19589
50556	UACC-812	10099	Nilotinib	Inf	0.86449	0.081795	flat fit: x = Einf	0.27605	Inf	0.86449	0	Inf	0.73844	0.15757	flat fit: x = Einf	0.27757	Inf	0.73844	0
50556	UACC-812	10099	Nilotinib	Inf	0.93364	0.084908	flat fit: x = Einf	0.18791	Inf	0.93364	0	Inf	0.81903	0.2303	flat fit: x = Einf	0.18117	Inf	0.81903	0
50556	UACC-812	10266	NSC 663284	4.5735	0.012698	0.29922	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99232	4.5735	4.39E-08	1.4487	2.2915	-0.96682	0.58784	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99305	4.8843	-1	1.4516
50556	UACC-812	10266	NSC 663284	5.0634	0.0085271	0.29905	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99285	5.0634	2.48E-08	1.5881	2.2058	-0.99151	0.62386	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99152	4.4244	-1	1.5784
50556	UACC-812	10266	NSC 663284	6.4718	0.016129	0.23342	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99605	6.4281	0.016641	5	3.8706	-0.99988	0.55428	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99827	4.8216	-0.99985	5
50556	UACC-812	10267	NU6102	29.3749	0.027543	0.1536	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.86647	29.3733	0.00011589	4.3462	19.9686	-0.98964	0.38746	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.72201	24.8755	-1	5
50556	UACC-812	10267	NU6102	72.0301	0.54417	0.073629	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.70605	63.0892	0.15346	2.7661	50.8962	0.24248	0.12057	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.72782	68.235	-0.56053	2.5648
50556	UACC-812	10268	Nutlin 3a	30.84	0.39097	0.080974	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98372	15.119	0.26374	1.0517	3.7638	-0.63802	0.27726	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99406	9.6618	-0.85044	1.0539
50556	UACC-812	10268	Nutlin 3a	63.0303	0.41805	0.20092	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.74921	63.0303	2.52E-10	0.27956	1.1375	-0.20435	0.4035	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.69875	74.9221	-1	0.26235
50556	UACC-812	10344	Olomoucine II	8.5747	0.012577	0.25444	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96386	8.522	0.011146	3.6527	5.6446	-0.99675	0.57284	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.92581	7.5692	-1	3.7446
50556	UACC-812	10344	Olomoucine II	11.2793	0.41266	0.12805	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97947	7.1752	0.44789	4.999	7.4696	-0.086359	0.22206	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95797	7.3018	0.053681	5
50556	UACC-812	10269	Oxaliplatin	15.3204	0.024834	0.30173	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97797	15.3204	1.97E-11	0.63755	0.23038	-0.99999	0.99868	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97692	1.0078	-0.99999	0.74444
50556	UACC-812	10269	Oxaliplatin	20.0625	0.014969	0.26255	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97025	20.0625	2.76E-11	0.82763	2.1386	-0.99955	0.70303	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96125	5.1167	-0.92748	1.2026
50556	UACC-812	10269	Oxaliplatin	27.5362	0.036502	0.25193	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9776	27.5362	1.35E-09	0.76698	0.75664	-0.99987	0.80447	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98606	2.8947	-0.99844	0.81801
50556	UACC-812	10269	Oxaliplatin	30.355	0.068083	0.247	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.95381	30.355	3.51E-10	0.72133	0.58336	-0.99873	0.80998	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.96416	2.944	-1	0.67869
50556	UACC-812	10270	Oxamflatin	3.2267	0.001342	0.23155	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98262	3.2267	8.29E-10	0.78937	1.2548	-0.98863	0.41969	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.97899	4.9615	-1	0.79914
50556	UACC-812	10270	Oxamflatin	9.2272	0.013499	0.21543	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.93455	9.2272	1.15E-11	1.2314	2.2095	-0.99644	0.53689	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.88589	5.7487	-1	1.1489
50556	UACC-812	10102	Taxol	Inf	0.49166	0.3058	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.98846	0.010057	0.51027	4.9881	0.008836	-0.33468	0.82763	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.99378	0.0096959	-0.29527	4.997
