Cell line	DoublingTime	Tissue	Drug	GR50 (uM)	GRmax	AOC_GR	fit r2 (GR curve)	IC50 (uM)	Emax	AUC	fit r2 (IC curve)	CDC73_del	BCL2_del	PTEN_mut
SUDHL10	20.0	Lung	irinotecan	1.3993	-0.33824	0.355	0.98613	0.72436	0.018656	0.63925	0.98064	0	1	1
SUDHL10	20.0	Lung	lapatinib	31.0	0.87017	1.0355e-4	0.8195	31.0	0.78535	0.99359	0.89432	0	1	1
SUDHL10	20.0	Lung	ms275	31.0	1.05	-0.028973	-1.7089	31.0	1.05	1.0374	-1.861	0	1	1
SUDHL10	20.0	Lung	paclitaxel	0.0068655	-0.509	0.9828	0.99236	0.0075175	0.0063708	0.3353	0.99128	0	1	1
SUDHL10	20.0	Lung	pd0325901	31.0	0.77113	0.15507	0.45046	31.0	0.64564	0.74972	0.46756	0	1	1
SUDHL10	20.0	Lung	thapsigargin	0.079491	-0.056175	0.28288	0.99438	0.072746	0.066973	0.74001	0.99253	0	1	1
SUDHL10	20.0	Lung	vorinostat	1.2097	-0.55808	0.32951	0.99869	1.0781	0.0043604	0.75032	0.99419	0	1	1
SUDHL4	23.0	Lymphoid	bid1870	31.0	1.05	-0.034705	-2.0186	31.0	1.05	1.0332	-1.52	0	0	0
SUDHL4	23.0	Lymphoid	bortezomib	0.039551	-0.75464	0.61132	0.99827	0.03664	0.0014044	0.60392	0.98923	0	0	0
SUDHL4	23.0	Lymphoid	crizotinib	31.0	0.89663	-0.0033218	0.39935	31.0	0.84693	0.99495	0.44503	0	0	0
SUDHL4	23.0	Lymphoid	docetaxel	0.0036121	-0.4297	0.6349	0.99333	0.0033358	0.019685	0.51722	0.99576	0	0	0
SUDHL4	23.0	Lymphoid	doxorubicin	0.065817	-0.72205	0.92265	0.99043	0.047319	0.002075	0.33524	0.99141	0	0	0
SUDHL4	23.0	Lymphoid	erlotinib	31.0	0.87101	0.023858999999999998	0.75449	31.0	0.81164	0.96213	0.7835	0	0	0
SUDHL4	23.0	Lymphoid	gdc0941	0.078306	-0.24017	0.57526	0.69158	0.057797	0.048332	0.50363	0.8052	0	0	0
SUDHL4	23.0	Lymphoid	gemcitabine	0.0021976	-0.070154	0.72466	0.982	0.0017068	0.090941	0.33268	0.97342	0	0	0
SUDHL4	23.0	Lymphoid	irinotecan	0.97401	-0.46249	0.39627	0.97246	0.64005	0.016354	0.6616	0.98278	0	0	0
SUDHL4	23.0	Lymphoid	lapatinib	10.3845	0.10123	0.058028	0.99221	9.6314	0.15444	0.94015	0.98691	0	0	0
SUDHL4	23.0	Lymphoid	ms275	31.0	1.0026	-0.028891	-1.4055	31.0	1.0041	1.0311	-1.8868	0	0	0
SUDHL4	23.0	Lymphoid	paclitaxel	0.0054611	-0.508	1.0049	0.9934	0.0049294	0.012398	0.29043	0.99829	0	0	0
SUDHL4	23.0	Lymphoid	pd0325901	31.0	0.93912	0.028829	0.10644	31.0	0.90776	0.95617	0.10381	0	0	0
SUDHL4	23.0	Lymphoid	rapamycin	0.0031097	0.34511	0.29593	0.98429	0.0016179	0.28888	0.65577	0.98441	0	0	0
SUDHL4	23.0	Lymphoid	thapsigargin	0.067748	-0.63739	0.41185	0.96681	0.042045	0.0047696	0.68243	0.95529	0	0	0
SUDHL4	23.0	Lymphoid	vorinostat	0.60409	-0.66298	0.39644	0.98739	0.47346	0.0037932	0.68702	0.99237	0	0	0
SUDHL8	23.0	Lymphoid	bortezomib	0.037026	-0.70624	0.62272	0.99653	0.031328	0.0024674	0.56938	0.97961	0	0	0
SUDHL8	23.0	Lymphoid	crizotinib	1.048	0.57872	0.024439	0.90878	0.98232	0.4769	0.96557	0.8831	0	0	0
SUDHL8	23.0	Lymphoid	docetaxel	0.0036141	0.15056	0.4266	0.98442	0.0026746	0.17714	0.54774	0.98361	0	0	0
SUDHL8	23.0	Lymphoid	doxorubicin	0.067508	-0.67024	0.89368	0.96528	0.04941	0.0035431	0.32708	0.98956	0	0	0
SUDHL8	23.0	Lymphoid	erlotinib	31.0	0.57461	0.16017	0.92805	8.8964	0.47303	0.78663	0.92418	0	0	0
SUDHL8	23.0	Lymphoid	gdc0941	31.0	0.93365	0.074355	0.40685	31.0	0.89978	0.88933	0.37724	0	0	0
SUDHL8	23.0	Lymphoid	gemcitabine	0.0035718	-0.53719	0.94022	0.99904	0.002954	0.010238	0.34673	0.99815	0	0	0
SUDHL8	23.0	Lymphoid	irinotecan	0.31259	-0.69268	0.72499	0.99822	0.29094	0.0028418	0.52864	0.99532	0	0	0
SUDHL8	23.0	Lymphoid	lapatinib	31.0	1.05	0.066465	-1.5796e-5	31.0	1.05	0.90077	-0.062082	0	0	0
SUDHL8	23.0	Lymphoid	ms275	0.12637	0.57739	0.060622	0.8875	0.098432	0.47564	0.9146	0.85506	0	0	0
SUDHL8	23.0	Lymphoid	paclitaxel	0.0074581	0.11519	0.57117	0.98681	0.0065971	0.16065	0.42137	0.98817	0	0	0
SUDHL8	23.0	Lymphoid	pd0325901	31.0	0.79828	0.14583	0.4071	31.0	0.7169	0.79105	0.42338	0	0	0
SUDHL8	23.0	Lymphoid	rapamycin	31.0	0.73785	0.17657	0.88421	31.0	0.64415	0.75506	0.89054	0	0	0
SUDHL8	23.0	Lymphoid	thapsigargin	0.097281	-0.59356	0.40526	0.97925	0.059429	0.0068178	0.65585	0.96884	0	0	0
SUDHL8	23.0	Lymphoid	vorinostat	0.69328	-0.66997	0.45867	0.9594	0.38182	0.0035524	0.61303	0.96986000000000006	0	0	0
SUIT2	26.0	Pancreas	bid1870	31.0	0.94065	0.0245	0.30627	31.0	0.91996	0.96675	0.30371	0	1	0
SUIT2	26.0	Pancreas	bortezomib	0.15094	-0.2659	0.24564	0.9986	0.13698	0.062319	0.78645	0.99577	0	1	0
SUIT2	26.0	Pancreas	crizotinib	31.0	0.92757	0.019857	0.5802	31.0	0.9029	0.97311	0.57081	0	1	0
SUIT2	26.0	Pancreas	docetaxel	0.13781	0.42252	0.11666	0.98929	0.096558	0.38925	0.86651	0.9853	0	1	0
SUIT2	26.0	Pancreas	doxorubicin	0.67084	-0.04239	0.37429	0.98703	0.55082	0.1301	0.64696	0.99121	0	1	0
SUIT2	26.0	Pancreas	erlotinib	31.0	0.65175	0.13231	0.95952	31.0	0.58873	0.83648	0.96561	0	1	0
SUIT2	26.0	Pancreas	gdc0941	31.0	0.85853	0.11491	0.68141	31.0	0.81616	0.85632	0.70918	0	1	0
SUIT2	26.0	Pancreas	gemcitabine	0.0041874	0.1899	0.49791	0.99525	0.0037989	0.2374	0.51204	0.99728000000000006	0	1	0
SUIT2	26.0	Pancreas	irinotecan	0.51351	0.082261	0.37002	0.99038	0.40123	0.18258	0.63328	0.99232	0	1	0
SUIT2	26.0	Pancreas	lapatinib	31.0	0.68054	0.10316	0.97583	31.0	0.61759	0.87219	0.97651	0	1	0
SUIT2	26.0	Pancreas	ms275	31.0	1.0134	-0.0043309	-0.027546	31.0	1.0187	1.0064	-0.03135	0	1	0
SUIT2	26.0	Pancreas	paclitaxel	0.25703	0.33937	0.21521	0.99744	0.21496	0.32945	0.77084	0.99611	0	1	0
SUIT2	26.0	Pancreas	pd0325901	0.018916	0.12289	0.68361	0.99396	0.012486	0.2022	0.33043	0.99511	0	1	0
SUIT2	26.0	Pancreas	rapamycin	31.0	0.74657	0.076713	0.97117	31.0	0.68715	0.90197	0.96816	0	1	0
SUIT2	26.0	Pancreas	thapsigargin	0.034925	0.17914	0.29818	0.99203	0.032827	0.2315	0.70469	0.99474	0	1	0
SUIT2	26.0	Pancreas	vorinostat	3.2521	-0.014807	0.15369	0.99327	2.6671	0.14075	0.84302	0.9869	0	1	0
SW1463	49.0	Colon	bid1870	31.0	0.9718	0.018581	-0.015769	31.0	0.97935	0.98809	-0.012002	0	0	0
SW1463	49.0	Colon	bortezomib	0.053563	-0.72075	0.48789	0.99769	0.07091	0.055413	0.71795	0.99568	0	0	0
SW1463	49.0	Colon	crizotinib	31.0	1.0211	-0.029552	-2.2656	31.0	1.0156	1.0275	-1.9801	0	0	0
SW1463	49.0	Colon	docetaxel	31.0	0.49495	0.22386	0.77012	31.0	0.65202	0.84474	0.76303	0	0	0
SW1463	49.0	Colon	doxorubicin	6.7359	-0.08298	0.13453	0.98228	8.2004	0.31797	0.91377	0.9732	0	0	0
SW1463	49.0	Colon	erlotinib	0.95208	0.3922	0.2402	0.97625	31.0	0.58725	0.83363	0.97616	0	0	0
SW1463	49.0	Colon	gdc0941	31.0	0.98972	0.01395	-7.5162e-8	31.0	0.99246	0.98984	-5.4133e-7	0	0	0
SW1463	49.0	Colon	gemcitabine	31.0	0.88846	0.027666	0.33418	31.0	0.91913	0.98386	0.31881	0	0	0
SW1463	49.0	Colon	irinotecan	31.0	0.82294	0.039021	0.045024	31.0	0.87266	0.97535	0.027369	0	0	0
SW1463	49.0	Colon	lapatinib	1.0706	0.37108	0.25002	0.97596	31.0	0.5742	0.8285	0.97579	0	0	0
SW1463	49.0	Colon	ms275	31.0	0.96878	0.01715	-0.02586	31.0	0.97715	0.98826	-0.022152	0	0	0
SW1463	49.0	Colon	paclitaxel	0.035263	0.40409	0.34165	0.96639	31.0	0.59463	0.76545	0.968	0	0	0
SW1463	49.0	Colon	pd0325901	0.1475	-0.21411	0.63465	0.9931	0.38385	0.25346	0.59195	0.99402	0	0	0
SW1463	49.0	Colon	rapamycin	31.0	1.05	-0.011551	-0.053432	31.0	1.05	1.0143	-0.12778	0	0	0
SW1463	49.0	Colon	thapsigargin	0.52563	0.47766	0.077717	0.96794	31.0	0.64098	0.95369	0.94467	0	0	0
SW1463	49.0	Colon	vorinostat	3.3517	-0.77431	0.17388	0.99195	4.1305	0.040525	0.89926	0.98288	0	0	0
SW1573	40.0	Lung	bid1870	31.0	0.89569	0.070018	0.65578	31.0	0.90809	0.9381	0.65582	0	1	0
SW1573	40.0	Lung	bortezomib	0.065564	-0.73623	0.42852	0.99465	0.075867	0.026083	0.73227	0.99699	0	1	0
SW1573	40.0	Lung	crizotinib	1.2844	0.50392	0.12308	0.83059	3.3954	0.59862	0.89399	0.8027	0	1	0
SW1573	40.0	Lung	docetaxel	0.0024444	0.13461	0.46522	0.98933	0.0036121	0.36047	0.6467	0.98787	0	1	0
SW1573	40.0	Lung	doxorubicin	0.038891	-0.076565	0.82436	0.85368	0.053533	0.24882	0.42723	0.92756	0	1	0
SW1573	40.0	Lung	erlotinib	31.0	0.91433	0.030543	0.4414	31.0	0.92422	0.97299	0.45221	0	1	0
SW1573	40.0	Lung	gdc0941	31.0	0.74802	0.24969	0.66775	31.0	0.78475	0.79186	0.69831	0	1	0
SW1573	40.0	Lung	gemcitabine	0.0057914	-0.25674	0.67359	0.99642	0.0076407	0.16835	0.53063	0.99514	0	1	0
SW1573	40.0	Lung	irinotecan	0.823	-0.39895	0.44308	0.99715	1.0239	0.11487	0.69505	0.99634	0	1	0
SW1573	40.0	Lung	lapatinib	31.0	0.72565	0.044537	0.76146	31.0	0.76676	0.96193	0.73935	0	1	0
SW1573	40.0	Lung	ms275	31.0	0.98113	0.008061	-0.028004	31.0	0.98309	0.99288	-0.02755	0	1	0
SW1573	40.0	Lung	paclitaxel	0.0068932	0.071764	0.63676	0.99388	0.008938	0.32533	0.52641	0.99301	0	1	0
SW1573	40.0	Lung	pd0325901	17.6716	0.49975	0.30203	0.97988	31.0	0.59563	0.74849	0.97977	0	1	0
SW1573	40.0	Lung	rapamycin	31.0	0.58786	0.18994	0.9568	31.0	0.6601	0.84088	0.95404	0	1	0
SW1573	40.0	Lung	thapsigargin	0.048497	-0.02063	0.35038	0.99853	0.062753	0.2766	0.74215	0.99782	0	1	0
SW1573	40.0	Lung	vorinostat	1.9736	-0.52622	0.2207	0.99604	2.3085	0.074849	0.85258	0.99156	0	1	0
SW1990	42.0	Pancreas	bid1870	31.0	0.78971	0.13527	0.27987	31.0	0.82659	0.88728	0.28016	0	1	0
SW1990	42.0	Pancreas	bortezomib	0.21889	-0.84522	0.24969	0.99553	0.23225	0.012442	0.8683	0.9873	0	1	0
SW1990	42.0	Pancreas	crizotinib	31.0	0.81719	0.080559	0.43163	31.0	0.84847	0.93246	0.43088	0	1	0
SW1990	42.0	Pancreas	docetaxel	0.0087693	0.24465	0.36956	0.97957	0.032868	0.44349	0.71851	0.9755	0	1	0
SW1990	42.0	Pancreas	doxorubicin	0.36409	-0.11383	0.51182	0.96323	0.51919	0.24773	0.64254	0.97604	0	1	0
SW1990	42.0	Pancreas	erlotinib	16.2328	0.50643	0.12946	0.95719	31.0	0.61518	0.89595	0.95215	0	1	0
SW1990	42.0	Pancreas	gdc0941	31.0	0.91559	0.11105	0.096859	31.0	0.92874	0.9083	0.085413	0	1	0
SW1990	42.0	Pancreas	gemcitabine	0.013986	0.30379	0.34317	0.98196	31.0	0.48023	0.73691	0.98229	0	1	0
SW1990	42.0	Pancreas	irinotecan	0.97161	-0.3327	0.37706	0.98501	1.3329	0.15233	0.73715	0.98478	0	1	0
SW1990	42.0	Pancreas	lapatinib	31.0	0.67736	0.11168	0.77339	31.0	0.73964	0.90799	0.7753	0	1	0
SW1990	42.0	Pancreas	ms275	31.0	0.84187	0.11494	-0.14717	31.0	0.86832	0.90373	-0.15142	0	1	0
SW1990	42.0	Pancreas	paclitaxel	0.020073	0.087554	0.535	0.99729	0.041604	0.35191	0.60612	0.99694	0	1	0
SW1990	42.0	Pancreas	pd0325901	0.077445	0.066948	0.59159	0.98526	0.24537	0.34056	0.56015	0.98429	0	1	0
SW1990	42.0	Pancreas	rapamycin	31.0	0.56501	0.14654	0.95682	31.0	0.65676	0.88271	0.95653	0	1	0
SW1990	42.0	Pancreas	thapsigargin	0.03336	-0.17867	0.42945	0.99268	0.04791	0.21747	0.69783	0.99005	0	1	0
SW1990	42.0	Pancreas	vorinostat	2.5523	0.01007	0.17839	0.98832	4.0752	0.31002999999999997	0.86592	0.98414	0	1	0
SW403	60.0	Colon	bid1870	31.0	0.98397	0.011765	-0.0070825	31.0	0.99039	0.99299	-0.0069908	0	0	0
SW403	60.0	Colon	bortezomib	0.17681	-0.53388	0.29188	0.98845	0.22479	0.17416	0.84544	0.98369	0	0	0
SW403	60.0	Colon	crizotinib	31.0	0.8648	-0.0068024	0.6571	31.0	0.91944	1.012	0.42368	0	0	0
SW403	60.0	Colon	docetaxel	0.011002	-0.14739	0.40781	0.98847	0.014899	0.35947	0.7763	0.98471	0	0	0
SW403	60.0	Colon	doxorubicin	2.2965	-0.5123	0.40197	0.93415	3.2355	0.18389	0.77694	0.93389	0	0	0
SW403	60.0	Colon	erlotinib	0.73779	0.26229	0.25178	0.92777	31.0	0.57565	0.85345	0.92935	0	0	0
SW403	60.0	Colon	gdc0941	31.0	0.6977	0.18676	0.74024	31.0	0.82148	0.89126	0.74541	0	0	0
SW403	60.0	Colon	gemcitabine	31.0	0.53961	0.19009	0.93893	31.0	0.73056	0.89078	0.91908	0	0	0
SW403	60.0	Colon	irinotecan	21.0642	0.58893	-0.0024829	0.88952	25.4272	0.75873	1.0141	0.79286	0	0	0
SW403	60.0	Colon	lapatinib	0.3242	0.34436	0.34231	0.98522	31.0	0.62084	0.80188	0.9824	0	0	0
SW403	60.0	Colon	ms275	31.0	0.99705	-0.0060572	-0.065824	31.0	0.99823	1.009	-0.15637	0	0	0
SW403	60.0	Colon	paclitaxel	0.018441	-0.20062	0.68232	0.99375	0.024271	0.33271	0.62323	0.99271	0	0	0
SW403	60.0	Colon	pd0325901	0.0010827	-0.18899	1.0223	0.96136	0.020043	0.33853	0.42523	0.96242	0	0	0
SW403	60.0	Colon	rapamycin	31.0	0.96701	0.01005	-0.0077505	31.0	0.98024	0.99806	0.0096526	0	0	0
SW403	60.0	Colon	thapsigargin	0.20746	0.074855	0.14327	0.99097	0.44551	0.47466	0.9266	0.97828	0	0	0
SW403	60.0	Colon	vorinostat	2.0681	-0.91261	0.25133	0.99641	2.8421	0.023364	0.87365	0.99034	0	0	0
SW48	33.0	Colon	bid1870	18.43	0.68086	0.033695	0.70121	23.3761	0.68434	0.96557	0.68308	0	1	0
SW48	33.0	Colon	bortezomib	0.035377	-0.85402	0.64847	0.99703	0.036514	0.0033103	0.61429	0.98921	0	1	0
SW48	33.0	Colon	crizotinib	0.48842	-0.21869	0.06135	0.99207	0.50992	0.12864	0.95997	0.98463	0	1	0
SW48	33.0	Colon	docetaxel	0.003706	-0.056297	0.52339	0.97478	0.0038649	0.19422	0.59246	0.98529	0	1	0
SW48	33.0	Colon	doxorubicin	0.10608	0.064507	0.70135	0.81886	0.11195	0.2526	0.47964	0.92808	0	1	0
SW48	33.0	Colon	erlotinib	31.0	0.49233	0.32094	0.87005	31.0	0.5279	0.68846	0.86087	0	1	0
SW48	33.0	Colon	gdc0941	0.22704	0.51062	0.3108	0.89876	31.0	0.54211	0.70965	0.92143	0	1	0
SW48	33.0	Colon	irinotecan	1.4368	0.039807	0.30225	0.97905	1.6766	0.23999	0.73398	0.97266	0	1	0
SW48	33.0	Colon	lapatinib	4.5422	0.22888	0.28806	0.88713	7.0084	0.34554	0.7226	0.87989	0	1	0
SW48	33.0	Colon	ms275	31.0	1.05	-0.03913	-4.9431	31.0	1.05	1.0393	-5.1078	0	1	0
SW48	33.0	Colon	paclitaxel	0.0112	-0.12116	0.69339	0.99383	0.011327	0.16627	0.46802	0.99567	0	1	0
SW48	33.0	Colon	pd0325901	7.4045e-4	-0.066521	0.85509	0.9739	0.001639	0.18966	0.30088	0.97646	0	1	0
SW48	33.0	Colon	rapamycin	31.0	0.66789	0.10486	0.88937	31.0	0.67287	0.89212	0.88702	0	1	0
SW48	33.0	Colon	thapsigargin	0.088831	0.32893	0.19045	0.97535	0.083781	0.40989	0.8252	0.97554	0	1	0
SW48	33.0	Colon	vorinostat	1.122	-0.25938	0.26592	0.98316	1.1079	0.11447	0.79146	0.9833	0	1	0
SW480	32.0	Colon	bid1870	31.0	0.88274	0.034078	0.5825	31.0	0.87289	0.96253	0.57616	0	1	0
SW480	32.0	Colon	bortezomib	0.023107	-0.19869	0.47376	0.99401	0.024151	0.12771	0.62873	0.99599	0	1	0
SW480	32.0	Colon	crizotinib	31.0	1.0004	-0.01907	-1.3345	31.0	1.0005	1.0217	-1.3334	0	1	0
SW480	32.0	Colon	docetaxel	31.0	0.55502	0.1629	0.98642	31.0	0.56766	0.83836	0.98557	0	1	0
SW480	32.0	Colon	doxorubicin	0.5441	0.10023	0.39617	0.96059	0.59521	0.26063	0.6619	0.98051	0	1	0
SW480	32.0	Colon	erlotinib	31.0	0.87923	0.045674	0.50561	31.0	0.86924	0.94988	0.50196	0	1	0
SW480	32.0	Colon	gdc0941	31.0	0.84412	0.086891	0.74454	31.0	0.83312	0.90753	0.76298	0	1	0
SW480	32.0	Colon	gemcitabine	0.038479	0.29954	0.27485	0.99248	0.041984	0.37906	0.74868	0.99204	0	1	0
SW480	32.0	Colon	irinotecan	8.8986	0.17099	0.10904	0.96925	9.4149	0.29987	0.89855	0.95649	0	1	0
SW480	32.0	Colon	lapatinib	19.1922	0.47941	0.066866	0.96645	20.4691	0.50744	0.93206	0.95392	0	1	0
SW480	32.0	Colon	ms275	31.0	0.99846	-0.018662	-0.85963	31.0	0.99827	1.02	-0.8799	0	1	0
SW480	32.0	Colon	paclitaxel	31.0	0.50715	0.24218	0.98721	31.0	0.5291	0.76578	0.98731	0	1	0
SW480	32.0	Colon	pd0325901	0.029811	0.068577	0.66221	0.98328	0.041902	0.24406	0.41736	0.98702	0	1	0
SW480	32.0	Colon	rapamycin	31.0	0.82095	0.064934	0.79278	31.0	0.80976	0.92977	0.79015	0	1	0
SW480	32.0	Colon	thapsigargin	0.11003	0.18082	0.19564	0.99045	0.11416	0.30556	0.8258	0.99216	0	1	0
SW480	32.0	Colon	vorinostat	2.2501	-0.43542	0.19715	0.99486	2.2906	0.058086	0.84627	0.9894	0	1	0
SW620	32.0	Colon	bid1870	31.0	0.95229	-0.007222	0.1755	31.0	0.94713	1.0074	0.18201	0	1	0
SW620	32.0	Colon	bortezomib	0.017365	-0.75535	0.76645	0.9986	0.017349	0.0088493	0.53612	0.99669	0	1	0
SW620	32.0	Colon	crizotinib	31.0	0.67137	0.012418	0.94081	31.0	0.66772	0.98871	0.92701	0	1	0
SW620	32.0	Colon	docetaxel	0.0091134	0.093282	0.35366	0.98964	0.0095079	0.25694	0.69688	0.99176	0	1	0
SW620	32.0	Colon	doxorubicin	0.31911	-0.2006	0.50928	0.98255	0.34093	0.12703	0.58373	0.97896	0	1	0
SW620	32.0	Colon	erlotinib	31.0	0.92731	0.011927	-0.0019369	31.0	0.92007	0.98632	-0.0014138	0	1	0
SW620	32.0	Colon	gdc0941	31.0	0.8292	0.071745	0.74133	31.0	0.81803	0.92376	0.75066	0	1	0
SW620	32.0	Colon	gemcitabine	0.017928	0.25164	0.35011	0.98561	0.02039	0.34835	0.68479	0.98763	0	1	0
SW620	32.0	Colon	irinotecan	0.84736	0.17126	0.30551	0.97358	0.83994	0.30002	0.72078	0.97236	0	1	0
SW620	32.0	Colon	lapatinib	19.6346	0.4654	0.023823	0.97184	19.9549	0.49669	0.97875	0.9627	0	1	0
SW620	32.0	Colon	ms275	31.0	1.0214	-0.028242	-1.7083	31.0	1.0242	1.0289	-1.7364	0	1	0
SW620	32.0	Colon	paclitaxel	0.018824	0.1103	0.53083	0.99583	0.019771	0.26602	0.55889	0.99633	0	1	0
SW620	32.0	Colon	pd0325901	0.005745	0.089517	0.74547	0.97419	0.0075047000000000004	0.25495	0.35597	0.97735	0	1	0
SW620	32.0	Colon	rapamycin	31.0	0.75318	0.090463	0.897	31.0	0.74352	0.9043	0.8945	0	1	0
SW620	32.0	Colon	thapsigargin	0.041391	-0.54108	0.5067	0.99902	0.042599	0.036442	0.66372	0.99759	0	1	0
SW620	32.0	Colon	vorinostat	1.252	-0.68694	0.32337	0.99787	1.2867	0.015412	0.76394	0.99333	0	1	0
SW626	71.0	Ovary	bid1870	31.0	0.81919	0.061861	0.82201	31.0	0.90838	0.96865	0.82185	NaN	NaN	NaN
SW626	71.0	Ovary	bortezomib	0.0085479	-0.94576	0.94464	0.99885	0.013576	0.025778	0.52619	0.99885	NaN	NaN	NaN
SW626	71.0	Ovary	crizotinib	1.691	0.63014	0.081325	0.73447	7.0497	0.81273	0.96044	0.72488	NaN	NaN	NaN
SW626	71.0	Ovary	docetaxel	0.013162	0.03611	0.35348	0.99226	31.0	0.51328	0.82393	0.98812	NaN	NaN	NaN
SW626	71.0	Ovary	doxorubicin	0.6989	-0.34305	0.48563	0.99785	0.95371	0.32337	0.75523	0.99784	NaN	NaN	NaN
SW626	71.0	Ovary	erlotinib	31.0	0.6256	0.15891	0.52494	31.0	0.81043	0.9195	0.55488	NaN	NaN	NaN
SW626	71.0	Ovary	gdc0941	31.0	0.83797	0.16584	0.56301	31.0	0.91789	0.91642	0.56466	NaN	NaN	NaN
SW626	71.0	Ovary	gemcitabine	0.01075	0.21624	0.45149	0.98227	31.0	0.60388	0.77168	0.98235	NaN	NaN	NaN
SW626	71.0	Ovary	irinotecan	3.4028	-0.15538	0.25431	0.96608	12.8945	0.41721	0.87451	0.96048	NaN	NaN	NaN
SW626	71.0	Ovary	lapatinib	11.469	0.44373	0.12031	0.91592	31.0	0.71856	0.94219	0.89608	NaN	NaN	NaN
SW626	71.0	Ovary	ms275	31.0	0.95943	-0.019172	-0.34575	31.0	0.97943	1.0181	-0.59766	NaN	NaN	NaN
SW626	71.0	Ovary	paclitaxel	0.034584	-0.17976	0.54293	0.99111	0.1642	0.405	0.72586	0.99113	NaN	NaN	NaN
SW626	71.0	Ovary	pd0325901	0.0031674	-0.41978	1.0529	0.99389	0.1028	0.2851	0.46889	0.9939	NaN	NaN	NaN
SW626	71.0	Ovary	rapamycin	0.0044949	0.36089	0.33489	0.97138	31.0	0.67677	0.83051	0.97137	NaN	NaN	NaN
SW626	71.0	Ovary	thapsigargin	0.033681	-0.092001	0.37777	0.99393	0.13379	0.44898	0.81482	0.98763	NaN	NaN	NaN
SW626	71.0	Ovary	vorinostat	0.94552	-0.96374	0.4102	0.99555	1.7193	0.017137	0.79797	0.99349	NaN	NaN	NaN
SW780	36.0	Urinary	bid1870	18.0675	0.6272	0.063793	0.87211	27.2796	0.66195	0.93998	0.8621	0	0	0
SW780	36.0	Urinary	bortezomib	0.034066	-0.72004	0.54772	0.99854	0.038079	0.019594	0.64367	0.99757	0	0	0
SW780	36.0	Urinary	crizotinib	31.0	0.74695	0.018215	0.92669	31.0	0.76296	0.98316	0.91847	0	0	0
SW780	36.0	Urinary	docetaxel	0.0041123	-0.29683	0.58134	0.99519	0.0049099	0.12361	0.57336	0.99301	0	0	0
SW780	36.0	Urinary	doxorubicin	0.76359	-0.29052	0.48675	0.98106	0.83398	0.12584	0.65548	0.98373	0	0	0
SW780	36.0	Urinary	erlotinib	31.0	0.60143	0.16935	0.94442	31.0	0.64115	0.8415	0.94173	0	0	0
SW780	36.0	Urinary	gdc0941	31.0	0.78042	0.24292	0.62694	31.0	0.79247	0.78239	0.65434	0	0	0
SW780	36.0	Urinary	gemcitabine	31.0	0.53266	0.28097	0.9625	31.0	0.58726	0.74674	0.96281	0	0	0
SW780	36.0	Urinary	irinotecan	6.133	-0.079317	0.18566	0.98592	7.3046	0.21191	0.84256	0.97621	0	0	0
SW780	36.0	Urinary	lapatinib	10.0368	0.30996	0.14464	0.97928	14.0837	0.429	0.87023	0.97234	0	0	0
SW780	36.0	Urinary	ms275	31.0	0.95874	-0.010701	0.16113	31.0	0.95917	1.0109	0.15619	0	0	0
SW780	36.0	Urinary	paclitaxel	0.013124	-0.32641	0.78687	0.99642	0.015475	0.11343	0.44398	0.99356	0	0	0
SW780	36.0	Urinary	pd0325901	0.19074	0.35585	0.4459	0.98853	0.90162	0.45958	0.61206	0.98954	0	0	0
SW780	36.0	Urinary	rapamycin	9.8132e-4	0.23993	0.43120000000000003	0.98534	0.001741	0.38436	0.63412	0.98676	0	0	0
SW780	36.0	Urinary	thapsigargin	0.072016	-0.30883	0.34365	0.99625	0.080895	0.11943	0.75449	0.99304	0	0	0
SW780	36.0	Urinary	vorinostat	2.4127	0.20543	0.21923	0.99305	3.6807	0.36327	0.80661	0.99176	0	0	0
SW837	48.0	NA	bid1870	31.0	0.86145	0.02018	0.21228	31.0	0.89791	0.98758	0.22269	1	1	0
SW837	48.0	NA	bortezomib	0.18294	-0.42575	0.25116	0.99265	0.2199	0.15385	0.85531	0.98686	1	1	0
SW837	48.0	NA	crizotinib	31.0	0.75764	-0.0053139	0.83685	31.0	0.82385	1.0098	0.74186	1	1	0
SW837	48.0	NA	docetaxel	0.092441	0.44486	0.18387	0.95731	31.0	0.61403	0.87183	0.94995	1	1	0
SW837	48.0	NA	doxorubicin	1.1515	-0.0064367	0.32919	0.97916	2.3499	0.35015	0.77864	0.98119	1	1	0
SW837	48.0	NA	erlotinib	31.0	0.58289	0.20756	0.87318	31.0	0.70409	0.85039	0.87556	1	1	0
SW837	48.0	NA	gdc0941	31.0	0.72025	0.18944	0.78433	31.0	0.79771	0.86576	0.79309	1	1	0
SW837	48.0	NA	gemcitabine	31.0	0.70153	0.11112	0.8034	31.0	0.78472	0.92107000000000006	0.79602	1	1	0
SW837	48.0	NA	irinotecan	11.6654	0.26017	0.10529	0.90784	21.1753	0.50015	0.9308	0.88334	1	1	0
SW837	48.0	NA	lapatinib	6.85	0.35466	0.21172	0.91524	31.0	0.55744	0.8498	0.91083	1	1	0
SW837	48.0	NA	ms275	31.0	0.96418	-0.012796	-0.0045641	31.0	0.97326	1.0134	-0.097802	1	1	0
SW837	48.0	NA	paclitaxel	0.077529	0.31357	0.34049	0.97017	31.0	0.53227	0.76511	0.96333	1	1	0
